kind,library,codegen,api,test_case,repetition,iterations,bytes,elapsed_ns,ns_per_encode,encodes_per_second,checksum
protobuf,google_protobuf,speed,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,4,1000000,1193,751400957.000,751.401,1330847.387,1193000000
protobuf,google_protobuf,speed,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,5,1000000,1193,749549481.000,749.549,1334134.737,1193000000
protobuf,google_protobuf,speed,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,6,1000000,1193,785981042.000,785.981,1272295.318,1193000000
protobuf,google_protobuf,speed,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,7,1000000,1193,768205885.000,768.206,1301734.365,1193000000
protobuf,google_protobuf,speed,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,8,1000000,1193,764004674.000,764.005,1308892.516,1193000000
protobuf,google_protobuf,speed,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,9,1000000,1193,766211299.000,766.211,1305123.014,1193000000
protobuf,google_protobuf,speed,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,10,1000000,1193,773893825.000,773.894,1292166.920,1193000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_int64,1,1000000,49,1156418172.000,1156.418,864739.092,49000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_int64,2,1000000,49,1159969807.000,1159.970,862091.404,49000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_int64,3,1000000,49,1163884319.000,1163.884,859191.918,49000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_int64,4,1000000,49,1163024670.000,1163.025,859826.989,49000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_int64,5,1000000,49,1169098014.000,1169.098,855360.276,49000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_int64,6,1000000,49,1167741511.000,1167.742,856353.902,49000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_int64,7,1000000,49,1165580996.000,1165.581,857941.236,49000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_int64,8,1000000,49,1161404615.000,1161.405,861026.370,49000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_int64,9,1000000,49,1158923191.000,1158.923,862869.954,49000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_int64,10,1000000,49,1156042696.000,1156.043,865019.954,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,1,1000000,49,1158893168.000,1158.893,862892.308,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,2,1000000,49,1165506399.000,1165.506,857996.147,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,3,1000000,49,1154741876.000,1154.742,865994.402,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,4,1000000,49,1158667649.000,1158.668,863060.258,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,5,1000000,49,1160135006.000,1160.135,861968.646,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,6,1000000,49,1163395161.000,1163.395,859553.171,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,7,1000000,49,1160824295.000,1160.824,861456.815,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,8,1000000,49,1161549263.000,1161.549,860919.146,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,9,1000000,49,1155794753.000,1155.795,865205.520,49000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_int64,10,1000000,49,1188601077.000,1188.601,841325.167,49000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,1,1000000,213,1457798418.000,1457.798,685965.897,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,2,1000000,213,1473470644.000,1473.471,678669.781,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,3,1000000,213,1444509270.000,1444.509,692276.623,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,4,1000000,213,1447159189.000,1447.159,691008.983,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,5,1000000,213,1440013946.000,1440.014,694437.719,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,6,1000000,213,1464524800.000,1464.525,682815.341,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,7,1000000,213,1460427946.000,1460.428,684730.803,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,8,1000000,213,1439056982.000,1439.057,694899.516,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,9,1000000,213,1447506787.000,1447.507,690843.047,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,10,1000000,213,1426281432.000,1426.281,701123.900,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,1,1000000,213,1431707720.000,1431.708,698466.584,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,2,1000000,213,1430279914.000,1430.280,699163.842,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,3,1000000,213,1436252570.000,1436.253,696256.369,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,4,1000000,213,1428766324.000,1428.766,699904.514,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,5,1000000,213,1429283411.000,1429.283,699651.302,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,6,1000000,213,1423590626.000,1423.591,702449.132,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,7,1000000,213,1421718500.000,1421.718,703374.121,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,8,1000000,213,1430253673.000,1430.254,699176.670,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,9,1000000,213,1428932171.000,1428.932,699823.281,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,10,1000000,213,1422832362.000,1422.832,702823.486,213000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,1,1000000,1193,7254220713.000,7254.221,137850.782,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,2,1000000,1193,7298314383.000,7298.314,137017.940,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,3,1000000,1193,7337240534.000,7337.241,136291.020,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,4,1000000,1193,7286373012.000,7286.373,137242.493,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,5,1000000,1193,7399006047.000,7399.006,135153.289,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,6,1000000,1193,7264525796.000,7264.526,137655.234,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,7,1000000,1193,7256695625.000,7256.696,137803.768,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,8,1000000,1193,7300523167.000,7300.523,136976.485,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,9,1000000,1193,7251463014.000,7251.463,137903.206,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,10,1000000,1193,7289021561.000,7289.022,137192.625,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,1,1000000,1193,7277014308.000,7277.014,137418.996,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,2,1000000,1193,7337597742.000,7337.598,136284.386,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,3,1000000,1193,7245481876.000,7245.482,138017.045,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,4,1000000,1193,7222780179.000,7222.780,138450.842,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,5,1000000,1193,7328195971.000,7328.196,136459.233,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,6,1000000,1193,7316320225.000,7316.320,136680.731,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,7,1000000,1193,7240281218.000,7240.281,138116.182,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,8,1000000,1193,7228395054.000,7228.395,138343.296,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,9,1000000,1193,7252096036.000,7252.096,137891.169,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,10,1000000,1193,7251753204.000,7251.753,137897.688,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,1,1000000,49,54442580.000,54.443,18367975.948,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,2,1000000,49,55234839.000,55.235,18104515.521,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,3,1000000,49,54902877.000,54.903,18213981.755,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,4,1000000,49,54443747.000,54.444,18367582.231,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,5,1000000,49,54874734.000,54.875,18223322.960,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,6,1000000,49,54882344.000,54.882,18220796.109,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,7,1000000,49,55911788.000,55.912,17885316.063,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,8,1000000,49,54043759.000,54.044,18503524.153,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,9,1000000,49,54496983.000,54.497,18349639.649,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,10,1000000,49,56535702.000,56.536,17687938.146,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,1,1000000,49,49116030.000,49.116,20359951.731,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,2,1000000,49,49218519.000,49.219,20317555.675,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,3,1000000,49,47705767.000,47.706,20961826.271,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,4,1000000,49,48707452.000,48.707,20530739.321,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,5,1000000,49,49369393.000,49.369,20255464.757,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,6,1000000,49,49214498.000,49.214,20319215.691,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,7,1000000,49,50221208.000,50.221,19911906.540,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,8,1000000,49,51688906.000,51.689,19346511.222,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,9,1000000,49,50859446.000,50.859,19662030.923,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,10,1000000,49,49087793.000,49.088,20371663.481,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,1,1000000,213,152234412.000,152.234,6568817.042,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,2,1000000,213,164607757.000,164.608,6075047.848,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,3,1000000,213,145007537.000,145.008,6896193.265,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,4,1000000,213,143916000.000,143.916,6948497.735,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,5,1000000,213,141348773.000,141.349,7074698.837,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,6,1000000,213,142609781.000,142.610,7012141.755,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,7,1000000,213,141425297.000,141.425,7070870.779,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,8,1000000,213,141293614.000,141.294,7077460.698,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,9,1000000,213,143327293.000,143.327,6977038.211,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_decimal_strings,10,1000000,213,143448385.000,143.448,6971148.542,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,1,1000000,213,140709958.000,140.710,7106817.557,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,2,1000000,213,140963737.000,140.964,7094023.054,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,3,1000000,213,140753852.000,140.754,7104601.301,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,4,1000000,213,140640065.000,140.640,7110349.387,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,5,1000000,213,140626922.000,140.627,7111013.921,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,6,1000000,213,137477125.000,137.477,7273937.391,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,7,1000000,213,140305242.000,140.305,7127317.453,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,8,1000000,213,138785971.000,138.786,7205339.220,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,9,1000000,213,138281581.000,138.282,7231621.108,213000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_decimal_strings,10,1000000,213,139087183.000,139.087,7189735.089,213000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,1,1000000,1193,797115086.000,797.115,1254523.992,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,2,1000000,1193,789392177.000,789.392,1266797.454,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,3,1000000,1193,792012909.000,792.013,1262605.683,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,4,1000000,1193,780023049.000,780.023,1282013.399,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,5,1000000,1193,781339821.000,781.340,1279852.854,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,6,1000000,1193,798407004.000,798.407,1252494.022,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,7,1000000,1193,787039697.000,787.040,1270583.941,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,8,1000000,1193,783619702.000,783.620,1276129.221,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,9,1000000,1193,790786666.000,790.787,1264563.558,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,ten_strings_fifty_decimal_strings,10,1000000,1193,785413585.000,785.414,1273214.545,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,1,1000000,1193,751582439.000,751.582,1330526.032,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,2,1000000,1193,777845942.000,777.846,1285601.616,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,3,1000000,1193,774301033.000,774.301,1291487.364,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,4,1000000,1193,778227993.000,778.228,1284970.483,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,5,1000000,1193,808290858.000,808.291,1237178.412,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,6,1000000,1193,773437304.000,773.437,1292929.621,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,7,1000000,1193,772370589.000,772.371,1294715.276,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,8,1000000,1193,779144871.000,779.145,1283458.362,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,9,1000000,1193,753576913.000,753.577,1327004.560,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,10,1000000,1193,752327523.000,752.328,1329208.316,1193000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,1,1000000,49,82001375.000,82.001,12194917.463,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,2,1000000,49,82911899.000,82.912,12060995.009,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,3,1000000,49,81595607.000,81.596,12255561.749,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,4,1000000,49,83390162.000,83.390,11991822.249,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,5,1000000,49,84392927.000,84.393,11849334.246,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,6,1000000,49,83780847.000,83.781,11935902.247,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,7,1000000,49,82429972.000,82.430,12131509.641,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,8,1000000,49,82856730.000,82.857,12069025.654,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,9,1000000,49,81509220.000,81.509,12268550.723,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_int64,10,1000000,49,82476573.000,82.477,12124655.082,49000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,1,1000000,213,116228969.000,116.229,8603707.050,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,2,1000000,213,116661532.000,116.662,8571805.829,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,3,1000000,213,115909902.000,115.910,8627390.609,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,4,1000000,213,115793220.000,115.793,8636084.220,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,5,1000000,213,116507668.000,116.508,8583126.048,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,6,1000000,213,115072792.000,115.073,8690151.535,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,7,1000000,213,114464425.000,114.464,8736338.823,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,8,1000000,213,114797559.000,114.798,8710986.616,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,9,1000000,213,115205803.000,115.206,8680118.310,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,one_string_ten_decimal_strings,10,1000000,213,116312842.000,116.313,8597502.931,213000000
protobuf,protobuf_c,c_generated,pack_preallocated,ten_strings_fifty_decimal_strings,1,1000000,1193,711806520.000,711.807,1404876.145,1193000000
