kind,library,codegen,api,test_case,repetition,iterations,bytes,elapsed_ns,ns_per_encode,encodes_per_second,checksum
protobuf,google_protobuf,speed,SerializeToString,ten_strings_fifty_decimal_strings,3,1000000,1193,916159323.000,916.159,1091513.206,1193000000
protobuf,google_protobuf,speed,SerializeToString,ten_strings_fifty_decimal_strings,4,1000000,1193,931226472.000,931.226,1073852.634,1193000000
protobuf,google_protobuf,speed,SerializeToString,ten_strings_fifty_decimal_strings,5,1000000,1193,929070105.000,929.070,1076345.041,1193000000
protobuf,google_protobuf,speed,SerializeToString,ten_strings_fifty_decimal_strings,6,1000000,1193,923819600.000,923.820,1082462.420,1193000000
protobuf,google_protobuf,speed,SerializeToString,ten_strings_fifty_decimal_strings,7,1000000,1193,924655964.000,924.656,1081483.318,1193000000
protobuf,google_protobuf,speed,SerializeToString,ten_strings_fifty_decimal_strings,8,1000000,1193,927412232.000,927.412,1078269.151,1193000000
protobuf,google_protobuf,speed,SerializeToString,ten_strings_fifty_decimal_strings,9,1000000,1193,917547022.000,917.547,1089862.401,1193000000
protobuf,google_protobuf,speed,SerializeToString,ten_strings_fifty_decimal_strings,10,1000000,1193,918293039.000,918.293,1088977.001,1193000000
protobuf,google_protobuf,speed,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,1,1000000,1193,911020046.000,911.020,1097670.687,1193000000
protobuf,google_protobuf,speed,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,2,1000000,1193,897778283.000,897.778,1113860.759,1193000000
protobuf,google_protobuf,speed,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,3,1000000,1193,904276641.000,904.277,1105856.277,1193000000
protobuf,google_protobuf,speed,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,4,1000000,1193,907365423.000,907.365,1102091.808,1193000000
protobuf,google_protobuf,speed,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,5,1000000,1193,903027593.000,903.028,1107385.874,1193000000
