kind,library,codegen,api,test_case,repetition,iterations,bytes,elapsed_ns,ns_per_encode,encodes_per_second,checksum
registry,confluent_schema_registry,http,cache_miss_404,schema_registry_cache_miss,2,1,97,12268740.000,12268740.000,81.508,404
registry,confluent_schema_registry,http,cache_miss_404,schema_registry_cache_miss,3,1,97,13800653.000,13800653.000,72.460,404
registry,confluent_schema_registry,http,cache_miss_404,schema_registry_cache_miss,4,1,97,10130542.000,10130542.000,98.711,404
registry,confluent_schema_registry,http,cache_miss_404,schema_registry_cache_miss,5,1,97,10299118.000,10299118.000,97.096,404
registry,confluent_schema_registry,http,cache_miss_404,schema_registry_cache_miss,6,1,97,11465912.000,11465912.000,87.215,404
registry,confluent_schema_registry,http,cache_miss_404,schema_registry_cache_miss,7,1,97,12061775.000,12061775.000,82.907,404
registry,confluent_schema_registry,http,cache_miss_404,schema_registry_cache_miss,8,1,97,9393421.000,9393421.000,106.457,404
registry,confluent_schema_registry,http,cache_miss_404,schema_registry_cache_miss,9,1,97,8747955.000,8747955.000,114.312,404
registry,confluent_schema_registry,http,cache_miss_404,schema_registry_cache_miss,10,1,97,8308853.000,8308853.000,120.354,404
registry,confluent_schema_registry,http,registry_unavailable,schema_registry_unavailable,1,1,0,595880.000,595880.000,1678.190,0
registry,confluent_schema_registry,http,registry_unavailable,schema_registry_unavailable,2,1,0,840721.000,840721.000,1189.455,0
registry,confluent_schema_registry,http,registry_unavailable,schema_registry_unavailable,3,1,0,313701.000,313701.000,3187.749,0
registry,confluent_schema_registry,http,registry_unavailable,schema_registry_unavailable,4,1,0,292679.000,292679.000,3416.713,0
registry,confluent_schema_registry,http,registry_unavailable,schema_registry_unavailable,5,1,0,2713019.000,2713019.000,368.593,0
registry,confluent_schema_registry,http,registry_unavailable,schema_registry_unavailable,6,1,0,251702.000,251702.000,3972.952,0
registry,confluent_schema_registry,http,registry_unavailable,schema_registry_unavailable,7,1,0,2723178.000,2723178.000,367.218,0
registry,confluent_schema_registry,http,registry_unavailable,schema_registry_unavailable,8,1,0,264866.000,264866.000,3775.494,0
registry,confluent_schema_registry,http,registry_unavailable,schema_registry_unavailable,9,1,0,2708815.000,2708815.000,369.165,0
registry,confluent_schema_registry,http,registry_unavailable,schema_registry_unavailable,10,1,0,245171.000,245171.000,4078.786,0
registry,confluent_schema_registry,http,retry_failure_then_success,schema_registry_retry,1,1,2483,14218456.000,14218456.000,70.331,200
registry,confluent_schema_registry,http,retry_failure_then_success,schema_registry_retry,2,1,2483,13290626.000,13290626.000,75.241,200
registry,confluent_schema_registry,http,retry_failure_then_success,schema_registry_retry,3,1,2483,13440289.000,13440289.000,74.403,200
registry,confluent_schema_registry,http,retry_failure_then_success,schema_registry_retry,4,1,2483,10146304.000,10146304.000,98.558,200
registry,confluent_schema_registry,http,retry_failure_then_success,schema_registry_retry,5,1,2483,12399393.000,12399393.000,80.649,200
registry,confluent_schema_registry,http,retry_failure_then_success,schema_registry_retry,6,1,2483,10880947.000,10880947.000,91.904,200
registry,confluent_schema_registry,http,retry_failure_then_success,schema_registry_retry,7,1,2483,9568411.000,9568411.000,104.511,200
