kind,library,codegen,api,test_case,repetition,iterations,bytes,enqueue_elapsed_ns,flush_elapsed_ns,end_to_end_ns,ns_per_encode,encodes_per_second,delivery_errors,mode,acks,compression,linger_ms,batch_num_messages
kafka,confluent_librdkafka,google_speed,produce,one_string_ten_int64,1,1000000,49,67462186074.000,8699873116.000,76162059190.000,76162.059,13129.897,0,copy,all,zstd,5,1
kafka,confluent_librdkafka,google_speed,produce,one_string_ten_int64,2,1000000,49,73730695777.000,6285406186.000,80016101963.000,80016.102,12497.485,0,copy,all,zstd,5,1
kafka,confluent_librdkafka,google_speed,produce,one_string_ten_int64,3,1000000,49,56237310155.000,6427389652.000,62664699807.000,62664.700,15957.948,0,copy,all,zstd,5,1
kafka,confluent_librdkafka,google_speed,produce,one_string_ten_int64,4,1000000,49,56785035384.000,9201248995.000,65986284379.000,65986.284,15154.664,0,copy,all,zstd,5,1
kafka,confluent_librdkafka,google_speed,produce,one_string_ten_int64,5,1000000,49,89467085500.000,9330407330.000,98797492830.000,98797.493,10121.714,0,copy,all,zstd,5,1
kafka,confluent_librdkafka,google_speed,produce,one_string_ten_int64,6,1000000,49,70984545182.000,7869226440.000,78853771622.000,78853.772,12681.702,0,copy,all,zstd,5,1
kafka,confluent_librdkafka,google_speed,produce,one_string_ten_int64,7,1000000,49,84599154211.000,7220051803.000,91819206014.000,91819.206,10890.968,0,copy,all,zstd,5,1
kafka,confluent_librdkafka,google_speed,produce,one_string_ten_int64,8,1000000,49,73727538167.000,6267836309.000,79995374476.000,79995.374,12500.723,0,copy,all,zstd,5,1
kafka,confluent_librdkafka,google_speed,produce,one_string_ten_int64,9,1000000,49,73254784107.000,12586144169.000,85840928276.000,85840.928,11649.455,0,copy,all,zstd,5,1
kafka,confluent_librdkafka,google_speed,produce,one_string_ten_int64,10,1000000,49,73556461513.000,5977863125.000,79534324638.000,79534.325,12573.188,0,copy,all,zstd,5,1
