kind,library,codegen,api,test_case,repetition,iterations,bytes,elapsed_ns,ns_per_encode,encodes_per_second,checksum
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,3,1000000,213,2476384002.000,2476.384,403814.594,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,4,1000000,213,2402143363.000,2402.143,416294.887,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,5,1000000,213,2394983531.000,2394.984,417539.406,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,6,1000000,213,2441284659.000,2441.285,409620.401,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,7,1000000,213,2573332067.000,2573.332,388601.227,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,8,1000000,213,2447436400.000,2447.436,408590.801,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,9,1000000,213,2396469685.000,2396.470,417280.471,213000000
protobuf,google_protobuf,code_size,SerializeToString,one_string_ten_decimal_strings,10,1000000,213,2473311383.000,2473.311,404316.257,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,1,1000000,213,2425234415.000,2425.234,412331.276,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,2,1000000,213,2491825657.000,2491.826,401312.185,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,3,1000000,213,2423953555.000,2423.954,412549.159,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,4,1000000,213,2422750088.000,2422.750,412754.087,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,5,1000000,213,2405258701.000,2405.259,415755.694,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,6,1000000,213,2484693540.000,2484.694,402464.120,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,7,1000000,213,2539320917.000,2539.321,393806.074,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,8,1000000,213,2405278871.000,2405.279,415752.207,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,9,1000000,213,2437738854.000,2437.739,410216.213,213000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,one_string_ten_decimal_strings,10,1000000,213,2485682336.000,2485.682,402304.022,213000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,1,1000000,1193,12703594795.000,12703.595,78717.876,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,2,1000000,1193,12765237142.000,12765.237,78337.753,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,3,1000000,1193,12690746584.000,12690.747,78797.571,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,4,1000000,1193,18802416408.000,18802.416,53184.653,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,5,1000000,1193,17475506148.000,17475.506,57222.949,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,6,1000000,1193,15039730817.000,15039.731,66490.552,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,7,1000000,1193,14945815279.000,14945.815,66908.361,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,8,1000000,1193,12761426064.000,12761.426,78361.148,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,9,1000000,1193,12881817302.000,12881.817,77628.799,1193000000
protobuf,google_protobuf,code_size,SerializeToString,ten_strings_fifty_decimal_strings,10,1000000,1193,12828014197.000,12828.014,77954.388,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,1,1000000,1193,12810818526.000,12810.819,78059.025,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,2,1000000,1193,12742826892.000,12742.827,78475.523,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,3,1000000,1193,12681183185.000,12681.183,78856.995,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,4,1000000,1193,12778378012.000,12778.378,78257.193,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,5,1000000,1193,13198654320.000,13198.654,75765.300,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,6,1000000,1193,12745820493.000,12745.820,78457.091,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,7,1000000,1193,12681240345.000,12681.240,78856.640,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,8,1000000,1193,12719461089.000,12719.461,78619.683,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,9,1000000,1193,12600933569.000,12600.934,79359.199,1193000000
protobuf,google_protobuf,code_size,SerializeToArray_preallocated,ten_strings_fifty_decimal_strings,10,1000000,1193,12815055304.000,12815.055,78033.218,1193000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,1,1000000,49,68394063.000,68.394,14621152.131,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,2,1000000,49,82989848.000,82.990,12049666.605,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,3,1000000,49,72779416.000,72.779,13740148.726,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,4,1000000,49,66120675.000,66.121,15123862.544,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,5,1000000,49,66799996.000,66.800,14970060.777,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,6,1000000,49,65968627.000,65.969,15158720.826,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,7,1000000,49,66113759.000,66.114,15125444.614,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,8,1000000,49,65911583.000,65.912,15171840.130,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,9,1000000,49,65925250.000,65.925,15168694.848,49000000
protobuf,google_protobuf,lite_runtime,SerializeToString,one_string_ten_int64,10,1000000,49,66378187.000,66.378,15065190.015,49000000
protobuf,google_protobuf,lite_runtime,SerializeToArray_preallocated,one_string_ten_int64,1,1000000,49,58253259.000,58.253,17166421.539,49000000
